id,commentary_id,commentary_key,translation,language
969,5303,3.4.51_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
970,5314,4.1.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
971,5314,4.1.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
972,5325,4.1.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
973,5325,4.1.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
974,5336,4.1.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
975,5336,4.1.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
976,5347,4.1.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
977,5347,4.1.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
978,5358,4.1.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
979,5358,4.1.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
980,5369,4.1.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
981,5369,4.1.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
982,5380,4.1.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
983,5380,4.1.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
984,5391,4.1.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
985,5391,4.1.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
986,5402,4.1.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
987,5402,4.1.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
988,5413,4.1.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
989,5413,4.1.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
990,5424,4.1.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
991,5424,4.1.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
992,5435,4.1.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
993,5435,4.1.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
994,5446,4.1.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
995,5446,4.1.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
996,5457,4.1.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
997,5457,4.1.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
998,5468,4.1.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
999,5468,4.1.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1000,5479,4.1.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1001,5479,4.1.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1002,5490,4.1.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1003,5490,4.1.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1004,5501,4.1.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1005,5501,4.1.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1006,5512,4.1.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1007,5512,4.1.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1008,5523,4.2.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1009,5523,4.2.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1010,5534,4.2.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1011,5534,4.2.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1012,5545,4.2.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1013,5545,4.2.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1014,5556,4.2.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1015,5556,4.2.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1016,5567,4.2.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1017,5567,4.2.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1018,5578,4.2.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1019,5578,4.2.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1020,5589,4.2.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1021,5589,4.2.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1022,5600,4.2.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1023,5600,4.2.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1024,5611,4.2.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1025,5611,4.2.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1026,5622,4.2.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1027,5622,4.2.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1028,5633,4.2.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1029,5633,4.2.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1030,5644,4.2.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1031,5644,4.2.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1032,5655,4.2.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1033,5655,4.2.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1034,5666,4.2.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1035,5666,4.2.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1036,5677,4.2.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1037,5677,4.2.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1038,5688,4.2.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1039,5688,4.2.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1040,5699,4.2.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1041,5699,4.2.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1042,5710,4.2.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1043,5710,4.2.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1044,5721,4.2.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1045,5721,4.2.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1046,5732,4.2.20_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1047,5732,4.2.20_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1048,5743,4.2.21_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1049,5743,4.2.21_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1050,5754,4.2.22_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1051,5754,4.2.22_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1052,5765,4.3.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1053,5765,4.3.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1054,5776,4.3.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1055,5776,4.3.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1056,5787,4.3.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1057,5787,4.3.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1058,5798,4.3.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1059,5798,4.3.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1060,5809,4.3.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1061,5809,4.3.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1062,5820,4.3.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1063,5820,4.3.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1064,5831,4.3.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1065,5831,4.3.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1066,5842,4.3.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1067,5842,4.3.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1068,5853,4.3.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1069,5853,4.3.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1070,5864,4.3.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1071,5864,4.3.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1072,5875,4.3.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1073,5875,4.3.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1074,5886,4.3.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1075,5886,4.3.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1076,5897,4.3.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1077,5897,4.3.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1078,5908,4.3.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1079,5908,4.3.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1080,5919,4.3.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1081,5919,4.3.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1082,5930,4.3.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1083,5930,4.3.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1084,5941,4.4.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1085,5941,4.4.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1086,5952,4.4.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1087,5952,4.4.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1088,5963,4.4.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1089,5963,4.4.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1090,5974,4.4.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1091,5974,4.4.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1092,5985,4.4.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1093,5985,4.4.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1094,5996,4.4.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1095,5996,4.4.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1096,6007,4.4.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1097,6007,4.4.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1098,6018,4.4.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1099,6018,4.4.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1100,6029,4.4.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1101,6029,4.4.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1102,6040,4.4.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1103,6040,4.4.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1104,6051,4.4.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1105,6051,4.4.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1106,6062,4.4.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1107,6062,4.4.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1108,6073,4.4.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1109,6073,4.4.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1110,6084,4.4.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1111,6084,4.4.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1112,6095,4.4.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1113,6095,4.4.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1114,6106,4.4.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1115,6106,4.4.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1116,6117,4.4.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1117,6117,4.4.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1118,6128,4.4.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1119,6128,4.4.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1120,6139,4.4.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1121,6139,4.4.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1122,6150,4.4.20_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1123,6150,4.4.20_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1124,6161,4.4.21_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1125,6161,4.4.21_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1126,6172,4.4.22_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1127,6172,4.4.22_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1128,6183,4.4.23_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1129,6183,4.4.23_Part#1_भाष्यम्,Commentary - Write your English commentary here,en